"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-08 06:58:00";"-41,9675";"-60,0858333333";"5,9";"90"
"UR ERTZA";"6508";"2025-11-08 07:13:00";"-41,9688333333";"-60,0603333333";"2,7";"265"
"UR ERTZA";"6508";"2025-11-08 07:28:00";"-41,9695";"-60,0871666667";"5,4";"270"
"UR ERTZA";"6508";"2025-11-08 07:43:00";"-41,9703333333";"-60,1075";"5,4";"75"
"UR ERTZA";"6508";"2025-11-08 07:58:00";"-41,9695";"-60,0688333333";"4,9";"90"
"UR ERTZA";"6508";"2025-11-08 08:13:00";"-41,9705";"-60,0413333333";"2,7";"295"
"UR ERTZA";"6508";"2025-11-08 08:28:00";"-41,9695";"-60,0633333333";"4,3";"270"
"UR ERTZA";"6508";"2025-11-08 08:43:00";"-41,9695";"-60,0936666667";"3,8";"265"
"UR ERTZA";"6508";"2025-11-08 08:58:00";"-41,9711666667";"-60,118";"4,3";"265"
"UR ERTZA";"6508";"2025-11-08 09:13:00";"-41,9711666667";"-60,143";"4,3";"270"
"UR ERTZA";"6508";"2025-11-08 09:28:00";"-41,9711666667";"-60,168";"4,3";"265"
"UR ERTZA";"6508";"2025-11-08 09:43:00";"-41,9711666667";"-60,1933333333";"3,8";"265"
"UR ERTZA";"6508";"2025-11-08 09:58:00";"-41,9711666667";"-60,2186666667";"4,3";"265"
"UR ERTZA";"6508";"2025-11-08 10:13:00";"-41,9711666667";"-60,2438333333";"4,3";"270"
"UR ERTZA";"6508";"2025-11-08 10:28:00";"-41,9713333333";"-60,2695";"4,3";"265"
"UR ERTZA";"6508";"2025-11-08 10:43:00";"-41,9713333333";"-60,2953333333";"3,8";"260"
